row_num,original_job_code,date_shipped,invoiced_customer,state,city,fixed_job_code,repair_status,repair_confidence,repair_method,repair_notes
9711,,2017-01-06 00:00:00,City of Laredo,Texas,Laredo,,UNRESOLVABLE,n/a,Customer,"Tied 11 candidates at score 1: BUN, CKN, AXL, AQT, ASN (+6 more)"
9712,,2017-01-06 00:00:00,City of Laredo,Texas,Laredo,,UNRESOLVABLE,n/a,Customer,"Tied 11 candidates at score 1: BUN, CKN, AXL, AQT, ASN (+6 more)"
9713,,2017-01-06 00:00:00,City of Laredo,Texas,Laredo,,UNRESOLVABLE,n/a,Customer,"Tied 11 candidates at score 1: BUN, CKN, AXL, AQT, ASN (+6 more)"
9714,,2017-01-06 00:00:00,Bravo Underground,Nevada,"=IFERROR(VLOOKUP($D9714,'Job Code Data'!$B:$G,5,FALSE),"""")",ATK,ATTRIBUTED,Medium,Customer+State,"Tied 8 candidates at score 2: ATK, AQZ, AUT, ASG, ATH (+3 more)"
9715,,2017-01-06 00:00:00,Bravo Underground,Nevada,"=IFERROR(VLOOKUP($D9715,'Job Code Data'!$B:$G,5,FALSE),"""")",ATK,ATTRIBUTED,Medium,Customer+State,"Tied 8 candidates at score 2: ATK, AQZ, AUT, ASG, ATH (+3 more)"
9716,,2017-01-06 00:00:00,Bravo Underground,Nevada,"=IFERROR(VLOOKUP($D9716,'Job Code Data'!$B:$G,5,FALSE),"""")",ATK,ATTRIBUTED,Medium,Customer+State,"Tied 8 candidates at score 2: ATK, AQZ, AUT, ASG, ATH (+3 more)"
9717,,2017-01-06 00:00:00,Bravo Underground,Nevada,"=IFERROR(VLOOKUP($D9717,'Job Code Data'!$B:$G,5,FALSE),"""")",ATK,ATTRIBUTED,Medium,Customer+State,"Tied 8 candidates at score 2: ATK, AQZ, AUT, ASG, ATH (+3 more)"
9718,,2017-01-06 00:00:00,Bravo Underground,Nevada,"=IFERROR(VLOOKUP($D9718,'Job Code Data'!$B:$G,5,FALSE),"""")",ATK,ATTRIBUTED,Medium,Customer+State,"Tied 8 candidates at score 2: ATK, AQZ, AUT, ASG, ATH (+3 more)"
9719,,2017-01-06 00:00:00,Bravo Underground,Nevada,"=IFERROR(VLOOKUP($D9719,'Job Code Data'!$B:$G,5,FALSE),"""")",ATK,ATTRIBUTED,Medium,Customer+State,"Tied 8 candidates at score 2: ATK, AQZ, AUT, ASG, ATH (+3 more)"
9720,,2017-01-06 00:00:00,MGC CONTRACTORS,Arizona,Phoenix,,UNRESOLVABLE,n/a,State,"Tied 20 candidates at score 1: ATU, BPY, APM, AQY, AQX (+15 more)"
9721,,2017-01-06 00:00:00,MGC CONTRACTORS,Arizona,Phoenix,,UNRESOLVABLE,n/a,State,"Tied 20 candidates at score 1: ATU, BPY, APM, AQY, AQX (+15 more)"
9722,,2017-01-06 00:00:00,MGC CONTRACTORS,Arizona,Phoenix,,UNRESOLVABLE,n/a,State,"Tied 20 candidates at score 1: ATU, BPY, APM, AQY, AQX (+15 more)"
9723,,2017-01-06 00:00:00,Bravo Underground,Nevada,"=IFERROR(VLOOKUP($D9723,'Job Code Data'!$B:$G,5,FALSE),"""")",ATK,ATTRIBUTED,Medium,Customer+State,"Tied 8 candidates at score 2: ATK, AQZ, AUT, ASG, ATH (+3 more)"
9724,,2017-01-10 00:00:00,IPR Great Lakes,Michigan,Sawyer,,UNRESOLVABLE,n/a,,No customer or state match found in registry
9725,,2017-01-10 00:00:00,IPR Great Lakes,Michigan,Sawyer,,UNRESOLVABLE,n/a,,No customer or state match found in registry
9726,,2017-01-10 00:00:00,IPR Great Lakes,Michigan,Sawyer,,UNRESOLVABLE,n/a,,No customer or state match found in registry
9727,,2017-01-10 00:00:00,IPR Great Lakes,Michigan,Sawyer,,UNRESOLVABLE,n/a,,No customer or state match found in registry
9728,,2017-01-11 00:00:00,National Pipeline Contractors,Nevada,Las Vegas,,UNRESOLVABLE,n/a,State,"Tied 20 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+15 more)"
9729,,2017-01-12 00:00:00,Bravo Underground,Nevada,Henderson,ATK,ATTRIBUTED,Medium,Customer+State,"Tied 8 candidates at score 2: ATK, AQZ, AUT, ASG, ATH (+3 more)"
9730,,2017-01-15 00:00:00,Contri Construction Co.,Nevada,"=IFERROR(VLOOKUP($D9730,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 22 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+17 more)"
9731,,2017-01-15 00:00:00,Contri Construction Co.,Nevada,"=IFERROR(VLOOKUP($D9731,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 22 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+17 more)"
9732,,2017-01-15 00:00:00,Contri Construction Co.,Nevada,"=IFERROR(VLOOKUP($D9732,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 22 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+17 more)"
9733,,2017-01-15 00:00:00,Contri Construction Co.,Nevada,"=IFERROR(VLOOKUP($D9733,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 22 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+17 more)"
9734,,2017-01-15 00:00:00,Contri Construction Co.,Nevada,"=IFERROR(VLOOKUP($D9734,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 22 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+17 more)"
9735,,2017-01-15 00:00:00,Contri Construction Co.,Nevada,"=IFERROR(VLOOKUP($D9735,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 22 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+17 more)"
9736,,2017-01-15 00:00:00,Contri Construction Co.,Nevada,"=IFERROR(VLOOKUP($D9736,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 22 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+17 more)"
9737,,2017-01-15 00:00:00,Contri Construction Co.,Nevada,"=IFERROR(VLOOKUP($D9737,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 22 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+17 more)"
9738,,2017-01-15 00:00:00,Contri Construction Co.,Nevada,"=IFERROR(VLOOKUP($D9738,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 22 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+17 more)"
9739,,2017-01-15 00:00:00,Contri Construction Co.,Nevada,"=IFERROR(VLOOKUP($D9739,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 22 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+17 more)"
9740,,2017-01-15 00:00:00,Contri Construction Co.,Nevada,"=IFERROR(VLOOKUP($D9740,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 22 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+17 more)"
9741,,2017-01-15 00:00:00,Contri Construction Co.,Nevada,"=IFERROR(VLOOKUP($D9741,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 22 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+17 more)"
9742,,2017-01-15 00:00:00,Contri Construction Co.,Nevada,"=IFERROR(VLOOKUP($D9742,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 22 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+17 more)"
9743,,2017-01-15 00:00:00,Contri Construction Co.,Nevada,"=IFERROR(VLOOKUP($D9743,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 22 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+17 more)"
9744,,2017-01-15 00:00:00,Contri Construction Co.,Nevada,"=IFERROR(VLOOKUP($D9744,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 22 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+17 more)"
9745,,2017-01-15 00:00:00,Contri Construction Co.,Nevada,"=IFERROR(VLOOKUP($D9745,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 22 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+17 more)"
9746,,2017-01-15 00:00:00,Contri Construction Co.,Nevada,"=IFERROR(VLOOKUP($D9746,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 22 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+17 more)"
9747,,2017-01-15 00:00:00,Contri Construction Co.,Nevada,"=IFERROR(VLOOKUP($D9747,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 22 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+17 more)"
9748,,2017-01-15 00:00:00,Contri Construction Co.,Nevada,"=IFERROR(VLOOKUP($D9748,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 22 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+17 more)"
9749,,2017-01-15 00:00:00,Contri Construction Co.,Nevada,"=IFERROR(VLOOKUP($D9749,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 22 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+17 more)"
9750,,2017-01-15 00:00:00,Contri Construction Co.,Nevada,"=IFERROR(VLOOKUP($D9750,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 22 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+17 more)"
9751,,2017-01-15 00:00:00,Contri Construction Co.,Nevada,"=IFERROR(VLOOKUP($D9751,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 22 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+17 more)"
9752,,2017-01-15 00:00:00,Contri Construction Co.,Nevada,"=IFERROR(VLOOKUP($D9752,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 22 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+17 more)"
9753,,2017-01-15 00:00:00,Contri Construction Co.,Nevada,"=IFERROR(VLOOKUP($D9753,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 22 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+17 more)"
9754,,2017-01-15 00:00:00,Contri Construction Co.,Nevada,"=IFERROR(VLOOKUP($D9754,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 22 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+17 more)"
9755,,2017-01-15 00:00:00,Contri Construction Co.,Nevada,"=IFERROR(VLOOKUP($D9755,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 22 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+17 more)"
9756,,2017-01-15 00:00:00,"M Con, Inc",Nevada,"=IFERROR(VLOOKUP($D9756,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 20 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+15 more)"
9757,,2017-01-15 00:00:00,"M Con, Inc",Nevada,"=IFERROR(VLOOKUP($D9757,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 20 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+15 more)"
9758,,2017-01-15 00:00:00,"M Con, Inc",Nevada,"=IFERROR(VLOOKUP($D9758,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 20 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+15 more)"
9759,,2017-01-15 00:00:00,"M Con, Inc",Nevada,"=IFERROR(VLOOKUP($D9759,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 20 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+15 more)"
9760,,2017-01-15 00:00:00,"M Con, Inc",Nevada,"=IFERROR(VLOOKUP($D9760,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 20 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+15 more)"
9761,,2017-01-15 00:00:00,"M Con, Inc",Nevada,"=IFERROR(VLOOKUP($D9761,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 20 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+15 more)"
9762,,2017-01-15 00:00:00,"M Con, Inc",Nevada,"=IFERROR(VLOOKUP($D9762,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 20 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+15 more)"
9763,,2017-01-15 00:00:00,"M Con, Inc",Nevada,"=IFERROR(VLOOKUP($D9763,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 20 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+15 more)"
9764,,2017-01-15 00:00:00,Contri Construction Co.,Nevada,"=IFERROR(VLOOKUP($D9764,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 22 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+17 more)"
9765,,2017-01-15 00:00:00,Contri Construction Co.,Nevada,"=IFERROR(VLOOKUP($D9765,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 22 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+17 more)"
9766,,2017-01-15 00:00:00,Contri Construction Co.,Nevada,"=IFERROR(VLOOKUP($D9766,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 22 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+17 more)"
9767,,2017-01-15 00:00:00,Contri Construction Co.,Nevada,"=IFERROR(VLOOKUP($D9767,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 22 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+17 more)"
9768,,2017-01-15 00:00:00,"M Con, Inc",Nevada,"=IFERROR(VLOOKUP($D9768,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 20 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+15 more)"
9769,,2017-01-15 00:00:00,Contri Construction Co.,Nevada,"=IFERROR(VLOOKUP($D9769,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 22 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+17 more)"
9770,,2017-01-15 00:00:00,Contri Construction Co.,Nevada,"=IFERROR(VLOOKUP($D9770,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 22 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+17 more)"
9771,,2017-01-15 00:00:00,Contri Construction Co.,Nevada,"=IFERROR(VLOOKUP($D9771,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 22 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+17 more)"
9772,,2017-01-15 00:00:00,Contri Construction Co.,Nevada,"=IFERROR(VLOOKUP($D9772,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 22 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+17 more)"
9773,,2017-01-15 00:00:00,"M Con, Inc",Nevada,"=IFERROR(VLOOKUP($D9773,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 20 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+15 more)"
9774,,2017-01-15 00:00:00,"M Con, Inc",Nevada,"=IFERROR(VLOOKUP($D9774,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 20 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+15 more)"
9775,,2017-01-16 00:00:00,"M Con, Inc",Nevada,"=IFERROR(VLOOKUP($D9775,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 20 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+15 more)"
9776,,2017-01-16 00:00:00,"M Con, Inc",Nevada,"=IFERROR(VLOOKUP($D9776,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 20 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+15 more)"
9777,,2017-01-16 00:00:00,"M Con, Inc",Nevada,"=IFERROR(VLOOKUP($D9777,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 20 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+15 more)"
9778,,2017-01-16 00:00:00,"M Con, Inc",Nevada,"=IFERROR(VLOOKUP($D9778,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 20 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+15 more)"
9779,,2017-01-16 00:00:00,"M Con, Inc",Nevada,"=IFERROR(VLOOKUP($D9779,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 20 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+15 more)"
9780,,2017-01-16 00:00:00,"RENDA PACIFIC, LLC",Nevada,Henderson,,UNRESOLVABLE,n/a,State,"Tied 20 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+15 more)"
9781,,2017-01-16 00:00:00,"RENDA PACIFIC, LLC",Nevada,Henderson,,UNRESOLVABLE,n/a,State,"Tied 20 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+15 more)"
9782,,2017-01-16 00:00:00,"RENDA PACIFIC, LLC",Nevada,Henderson,,UNRESOLVABLE,n/a,State,"Tied 20 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+15 more)"
9783,,2017-01-16 00:00:00,"RENDA PACIFIC, LLC",Nevada,Henderson,,UNRESOLVABLE,n/a,State,"Tied 20 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+15 more)"
9784,,2017-01-16 00:00:00,"RENDA PACIFIC, LLC",Nevada,Las Vegas,,UNRESOLVABLE,n/a,State,"Tied 20 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+15 more)"
9785,,2017-01-16 00:00:00,"RENDA PACIFIC, LLC",Nevada,Las Vegas,,UNRESOLVABLE,n/a,State,"Tied 20 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+15 more)"
9786,,2017-01-16 00:00:00,"RENDA PACIFIC, LLC",Nevada,Las Vegas,,UNRESOLVABLE,n/a,State,"Tied 20 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+15 more)"
9787,,2017-01-16 00:00:00,"RENDA PACIFIC, LLC",Nevada,Las Vegas,,UNRESOLVABLE,n/a,State,"Tied 20 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+15 more)"
9788,,2017-01-16 00:00:00,"RENDA PACIFIC, LLC",Nevada,Las Vegas,,UNRESOLVABLE,n/a,State,"Tied 20 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+15 more)"
9789,,2017-01-16 00:00:00,"RENDA PACIFIC, LLC",Nevada,Las Vegas,,UNRESOLVABLE,n/a,State,"Tied 20 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+15 more)"
9790,,2017-01-16 00:00:00,"RENDA PACIFIC, LLC",Nevada,Las Vegas,,UNRESOLVABLE,n/a,State,"Tied 20 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+15 more)"
9791,,2017-01-16 00:00:00,"RENDA PACIFIC, LLC",Nevada,Las Vegas,,UNRESOLVABLE,n/a,State,"Tied 20 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+15 more)"
9792,,2017-01-16 00:00:00,"RENDA PACIFIC, LLC",Nevada,Las Vegas,,UNRESOLVABLE,n/a,State,"Tied 20 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+15 more)"
9793,,2017-01-16 00:00:00,"RENDA PACIFIC, LLC",Nevada,Las Vegas,,UNRESOLVABLE,n/a,State,"Tied 20 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+15 more)"
9794,,2017-01-16 00:00:00,Mountain Pine Construction,Nevada,"=IFERROR(VLOOKUP($D9794,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 20 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+15 more)"
9795,,2017-01-16 00:00:00,Mountain Pine Construction,Nevada,"=IFERROR(VLOOKUP($D9795,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 20 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+15 more)"
9796,,2017-01-16 00:00:00,Mountain Pine Construction,Nevada,"=IFERROR(VLOOKUP($D9796,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 20 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+15 more)"
9797,,2017-01-16 00:00:00,Mountain Pine Construction,Nevada,"=IFERROR(VLOOKUP($D9797,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 20 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+15 more)"
9798,,2017-01-16 00:00:00,Mountain Pine Construction,Nevada,"=IFERROR(VLOOKUP($D9798,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 20 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+15 more)"
9799,,2017-01-16 00:00:00,Mountain Pine Construction,Nevada,"=IFERROR(VLOOKUP($D9799,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 20 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+15 more)"
9800,,2017-01-16 00:00:00,Mountain Pine Construction,Nevada,"=IFERROR(VLOOKUP($D9800,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 20 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+15 more)"
9801,,2017-01-16 00:00:00,Contri Construction Co.,Nevada,"=IFERROR(VLOOKUP($D9801,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 22 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+17 more)"
9802,,2017-01-16 00:00:00,Contri Construction Co.,Nevada,"=IFERROR(VLOOKUP($D9802,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 22 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+17 more)"
9803,,2017-01-16 00:00:00,Mountain Pine Construction,MH,"=IFERROR(VLOOKUP($D9803,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,Best of 1 candidates (score 1)
9804,,2017-01-16 00:00:00,"M Con, Inc",Nevada,"=IFERROR(VLOOKUP($D9804,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 20 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+15 more)"
9805,,2017-01-16 00:00:00,"RENDA PACIFIC, LLC",Nevada,Henderson,,UNRESOLVABLE,n/a,State,"Tied 20 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+15 more)"
9806,,2017-01-16 00:00:00,"RENDA PACIFIC, LLC",Nevada,Las Vegas,,UNRESOLVABLE,n/a,State,"Tied 20 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+15 more)"
9807,,2017-01-16 00:00:00,"RENDA PACIFIC, LLC",Nevada,Las Vegas,,UNRESOLVABLE,n/a,State,"Tied 20 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+15 more)"
9808,,2017-01-17 00:00:00,Mountain Pine Construction,Nevada,"=IFERROR(VLOOKUP($D9808,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 20 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+15 more)"
9809,,2017-01-17 00:00:00,Mountain Pine Construction,Nevada,"=IFERROR(VLOOKUP($D9809,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 20 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+15 more)"
9810,,2017-01-17 00:00:00,Mountain Pine Construction,Nevada,"=IFERROR(VLOOKUP($D9810,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 20 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+15 more)"
9811,,2017-01-17 00:00:00,Mountain Pine Construction,Nevada,"=IFERROR(VLOOKUP($D9811,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 20 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+15 more)"
9812,,2017-01-17 00:00:00,Mountain Pine Construction,Nevada,"=IFERROR(VLOOKUP($D9812,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 20 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+15 more)"
9813,,2017-01-17 00:00:00,Mountain Pine Construction,Nevada,"=IFERROR(VLOOKUP($D9813,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 20 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+15 more)"
9814,,2017-01-17 00:00:00,Mountain Pine Construction,Nevada,"=IFERROR(VLOOKUP($D9814,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 20 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+15 more)"
9815,,2017-01-17 00:00:00,Mountain Pine Construction,Nevada,"=IFERROR(VLOOKUP($D9815,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 20 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+15 more)"
9816,,2017-01-17 00:00:00,Mountain Pine Construction,Nevada,"=IFERROR(VLOOKUP($D9816,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 20 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+15 more)"
9817,,2017-01-17 00:00:00,Mountain Pine Construction,Nevada,"=IFERROR(VLOOKUP($D9817,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 20 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+15 more)"
9818,,2017-01-17 00:00:00,Mountain Pine Construction,Nevada,"=IFERROR(VLOOKUP($D9818,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 20 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+15 more)"
9819,,2017-01-17 00:00:00,Mountain Pine Construction,Nevada,"=IFERROR(VLOOKUP($D9819,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 20 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+15 more)"
